Accession	Protein	Gene	Gene_protein	X152328_BSA_d1_A	X152328_IL13_d1_A	X153087_BSA_d1_A	X153087_IL13_d1_A	X153173_BSA_d2_H	X153173_IL13_d2_H	X153724_BSA_d1_A	X153724_IL13_d1_A	X153741_BSA_d2_H	X153741_IL13_d2_H	X153870_BSA_d1_H	X153870_IL13_d1_H	X154142_BSA_d2_A	X154142_IL13_d2_A	X154417_BSA_d2_A	X154417_IL13_d2_A	X154566_BSA_d1_A	X154566_IL13_d1_A	X154651_BSA_d2_A	X154651_IL13_d2_A	X154711_BSA_d1_A	X154711_IL13_d1_A	X154717_BSA_d1_A	X154717_IL13_d1_A	X154783_BSA_d1_A	X154783_IL13_d1_A	X155404_BSA_d2_H	X155404_IL13_d2_H
PHB_HUMAN	Prohibitin OS=Homo sapiens GN=PHB PE=1 SV=1	PHB	PHB_PHB	0	0	0	0	0	0	3	0	0	0	3	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
PHB2_HUMAN	Prohibitin-2 OS=Homo sapiens GN=PHB2 PE=1 SV=2	PHB2	PHB2_PHB2	0	1	2	0	0	0	1	0	0	0	3	2	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0
PHP14_HUMAN	14 kDa phosphohistidine phosphatase OS=Homo sapiens GN=PHPT1 PE=1 SV=1	PHPT1	PHPT1_PHP14	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ELAF_HUMAN	Elafin OS=Homo sapiens GN=PI3 PE=1 SV=3	PI3	PI3_ELAF	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
PIGR_HUMAN	Polymeric immunoglobulin receptor OS=Homo sapiens GN=PIGR PE=1 SV=4	PIGR	PIGR_PIGR	47	38	39	31	22	29	29	33	29	25	39	8	27	31	28	32	32	39	32	28	35	21	33	36	30	26	32	23
KPYM_HUMAN	Pyruvate kinase PKM OS=Homo sapiens GN=PKM PE=1 SV=4	PKM	PKM_KPYM	18	22	24	20	20	11	17	15	15	15	29	3	15	14	18	17	12	16	19	14	20	5	20	17	12	14	17	15
UROK_HUMAN	Urokinase-type plasminogen activator OS=Homo sapiens GN=PLAU PE=1 SV=2	PLAU	PLAU_UROK	5	3	1	0	0	0	0	2	0	1	2	0	0	1	0	2	0	2	1	1	0	0	0	0	2	2	0	0
PLEC_HUMAN	Plectin OS=Homo sapiens GN=PLEC PE=1 SV=3	PLEC	PLEC_PLEC	4	3	2	0	1	1	0	0	0	3	4	2	0	0	6	7	0	0	0	2	0	8	0	0	0	0	0	0
PLIN3_HUMAN	Perilipin-3 OS=Homo sapiens GN=PLIN3 PE=1 SV=3	PLIN3	PLIN3_PLIN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
PLSI_HUMAN	Plastin-1 OS=Homo sapiens GN=PLS1 PE=1 SV=2	PLS1	PLS1_PLSI	2	0	0	0	1	1	0	0	0	2	0	0	1	0	0	3	0	2	1	1	1	0	0	1	0	0	0	0
PLST_HUMAN	Plastin-3 OS=Homo sapiens GN=PLS3 PE=1 SV=4	PLS3	PLS3_PLST	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0
PLTP_HUMAN	Phospholipid transfer protein OS=Homo sapiens GN=PLTP PE=1 SV=1	PLTP	PLTP_PLTP	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PODXL_HUMAN	Podocalyxin OS=Homo sapiens GN=PODXL PE=1 SV=2	PODXL	PODXL_PODXL	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	1	0	0	2	0	1	0	0	1	0
POSTN_HUMAN	Periostin OS=Homo sapiens GN=POSTN PE=1 SV=2	POSTN	POSTN_POSTN	0	0	0	0	0	2	0	5	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IPYR_HUMAN	Inorganic pyrophosphatase OS=Homo sapiens GN=PPA1 PE=1 SV=2	PPA1	PPA1_IPYR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
IPYR2_HUMAN	"Inorganic pyrophosphatase 2, mitochondrial OS=Homo sapiens GN=PPA2 PE=1 SV=2"	PPA2	PPA2_IPYR2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPE1_HUMAN	Serine/threonine-protein phosphatase with EF-hands 1 OS=Homo sapiens GN=PPEF1 PE=1 SV=1	PPEF1	PPEF1_PPE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PPIA_HUMAN	Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens GN=PPIA PE=1 SV=2	PPIA	PPIA_PPIA	9	8	7	9	7	3	4	5	1	5	14	0	5	6	7	10	9	8	9	7	7	4	7	10	0	0	5	8
PPIB_HUMAN	Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens GN=PPIB PE=1 SV=2	PPIB	PPIB_PPIB	4	3	5	2	1	1	4	0	0	1	5	0	2	1	2	2	2	0	5	0	3	0	2	0	2	0	1	1
PPIC_HUMAN	Peptidyl-prolyl cis-trans isomerase C OS=Homo sapiens GN=PPIC PE=1 SV=1	PPIC	PPIC_PPIC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PEPL_HUMAN	Periplakin OS=Homo sapiens GN=PPL PE=1 SV=4	PPL	PPL_PEPL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PP2AB_HUMAN	Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform OS=Homo sapiens GN=PPP2CB PE=1 SV=1	PPP2CB	PPP2CB_PP2AB	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2AAA_HUMAN	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens GN=PPP2R1A PE=1 SV=4	PPP2R1A	PPP2R1A_2AAA	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
PRP1_HUMAN	Basic salivary proline-rich protein 1 OS=Homo sapiens GN=PRB1 PE=1 SV=2	PRB1	PRB1_PRP1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1
PRB2_HUMAN	Basic salivary proline-rich protein 2 OS=Homo sapiens GN=PRB2 PE=1 SV=3	PRB2	PRB2_PRB2	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	2	0	0	0	2	0	2	0	0	0	0	0	1
PRDX1_HUMAN	Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1	PRDX1	PRDX1_PRDX1	3	9	8	10	9	4	3	3	5	9	7	0	7	9	11	9	7	7	10	9	9	3	7	8	3	2	8	7
PRDX2_HUMAN	Peroxiredoxin-2 OS=Homo sapiens GN=PRDX2 PE=1 SV=5	PRDX2	PRDX2_PRDX2	4	3	4	2	5	0	3	0	0	0	6	0	0	0	2	2	3	4	3	0	5	2	5	3	0	0	0	0
PRDX3_HUMAN	"Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens GN=PRDX3 PE=1 SV=3"	PRDX3	PRDX3_PRDX3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
PRDX5_HUMAN	"Peroxiredoxin-5, mitochondrial OS=Homo sapiens GN=PRDX5 PE=1 SV=4"	PRDX5	PRDX5_PRDX5	4	5	4	5	10	2	2	0	1	2	6	1	7	1	5	5	5	4	8	4	4	2	6	5	0	0	0	2
PRDX6_HUMAN	Peroxiredoxin-6 OS=Homo sapiens GN=PRDX6 PE=1 SV=3	PRDX6	PRDX6_PRDX6	2	2	0	2	2	1	2	2	1	1	3	0	2	3	4	4	0	3	5	2	2	0	2	3	0	0	1	1
GLU2B_HUMAN	Glucosidase 2 subunit beta OS=Homo sapiens GN=PRKCSH PE=1 SV=2	PRKCSH	PRKCSH_GLU2B	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0
PROM1_HUMAN	Prominin-1 OS=Homo sapiens GN=PROM1 PE=1 SV=1	PROM1	PROM1_PROM1	8	0	7	0	9	0	5	0	5	0	7	0	4	0	10	1	12	0	11	0	9	0	12	0	2	0	4	0
PERI_HUMAN	Peripherin OS=Homo sapiens GN=PRPH PE=1 SV=2	PRPH	PRPH_PERI	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BSSP4_HUMAN	Brain-specific serine protease 4 OS=Homo sapiens GN=PRSS22 PE=1 SV=1	PRSS22	PRSS22_BSSP4	0	0	0	0	1	1	0	2	1	1	0	0	2	1	1	3	0	0	1	1	2	0	0	0	0	0	1	1
PRS23_HUMAN	Serine protease 23 OS=Homo sapiens GN=PRSS23 PE=1 SV=1	PRSS23	PRSS23_PRS23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PRSS8_HUMAN	Prostasin OS=Homo sapiens GN=PRSS8 PE=1 SV=1	PRSS8	PRSS8_PRSS8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SAP_HUMAN	Prosaposin OS=Homo sapiens GN=PSAP PE=1 SV=2	PSAP	PSAP_SAP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
PSCA_HUMAN	Prostate stem cell antigen OS=Homo sapiens GN=PSCA PE=1 SV=1	PSCA	PSCA_PSCA	3	2	3	2	3	2	2	0	3	2	3	0	2	2	0	0	2	2	0	0	0	0	0	0	0	0	3	2
PSA1_HUMAN	Proteasome subunit alpha type-1 OS=Homo sapiens GN=PSMA1 PE=1 SV=1	PSMA1	PSMA1_PSA1	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0
PSA2_HUMAN	Proteasome subunit alpha type-2 OS=Homo sapiens GN=PSMA2 PE=1 SV=2	PSMA2	PSMA2_PSA2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0
PSA3_HUMAN	Proteasome subunit alpha type-3 OS=Homo sapiens GN=PSMA3 PE=1 SV=2	PSMA3	PSMA3_PSA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
PSA4_HUMAN	Proteasome subunit alpha type-4 OS=Homo sapiens GN=PSMA4 PE=1 SV=1	PSMA4	PSMA4_PSA4	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0
PSA5_HUMAN	Proteasome subunit alpha type-5 OS=Homo sapiens GN=PSMA5 PE=1 SV=3	PSMA5	PSMA5_PSA5	0	1	0	0	1	0	0	0	0	1	0	0	1	1	2	1	0	0	2	1	0	1	0	2	1	1	2	0
PSA6_HUMAN	Proteasome subunit alpha type-6 OS=Homo sapiens GN=PSMA6 PE=1 SV=1	PSMA6	PSMA6_PSA6	0	0	0	0	0	1	0	0	0	1	0	0	1	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0
PSA7_HUMAN	Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1	PSMA7	PSMA7_PSA7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PSA7L_HUMAN	Proteasome subunit alpha type-7-like OS=Homo sapiens GN=PSMA8 PE=2 SV=3	PSMA8	PSMA8_PSA7L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0
PSB1_HUMAN	Proteasome subunit beta type-1 OS=Homo sapiens GN=PSMB1 PE=1 SV=2	PSMB1	PSMB1_PSB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PSB2_HUMAN	Proteasome subunit beta type-2 OS=Homo sapiens GN=PSMB2 PE=1 SV=1	PSMB2	PSMB2_PSB2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PSB3_HUMAN	Proteasome subunit beta type-3 OS=Homo sapiens GN=PSMB3 PE=1 SV=2	PSMB3	PSMB3_PSB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
PSB4_HUMAN	Proteasome subunit beta type-4 OS=Homo sapiens GN=PSMB4 PE=1 SV=4	PSMB4	PSMB4_PSB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSB6_HUMAN	Proteasome subunit beta type-6 OS=Homo sapiens GN=PSMB6 PE=1 SV=4	PSMB6	PSMB6_PSB6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
PSB8_HUMAN	Proteasome subunit beta type-8 OS=Homo sapiens GN=PSMB8 PE=1 SV=3	PSMB8	PSMB8_PSB8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PSB9_HUMAN	Proteasome subunit beta type-9 OS=Homo sapiens GN=PSMB9 PE=1 SV=2	PSMB9	PSMB9_PSB9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PRS7_HUMAN	26S proteasome regulatory subunit 7 OS=Homo sapiens GN=PSMC2 PE=1 SV=3	PSMC2	PSMC2_PRS7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PSMD2_HUMAN	26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens GN=PSMD2 PE=1 SV=3	PSMD2	PSMD2_PSMD2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMD9_HUMAN	26S proteasome non-ATPase regulatory subunit 9 OS=Homo sapiens GN=PSMD9 PE=1 SV=3	PSMD9	PSMD9_PSMD9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PSME1_HUMAN	Proteasome activator complex subunit 1 OS=Homo sapiens GN=PSME1 PE=1 SV=1	PSME1	PSME1_PSME1	0	0	2	0	0	0	1	0	0	0	3	0	1	0	0	2	2	0	1	0	1	0	1	0	0	0	0	0
PSME2_HUMAN	Proteasome activator complex subunit 2 OS=Homo sapiens GN=PSME2 PE=1 SV=4	PSME2	PSME2_PSME2	0	2	0	3	1	1	0	0	0	1	0	3	1	1	0	1	0	0	0	1	0	3	0	2	0	0	0	1
PTBP1_HUMAN	Polypyrimidine tract-binding protein 1 OS=Homo sapiens GN=PTBP1 PE=1 SV=1	PTBP1	PTBP1_PTBP1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1
PTHR_HUMAN	Parathyroid hormone-related protein OS=Homo sapiens GN=PTHLH PE=1 SV=1	PTHLH	PTHLH_PTHR	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PTMA_HUMAN	Prothymosin alpha OS=Homo sapiens GN=PTMA PE=1 SV=2	PTMA	PTMA_PTMA	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
PTMS_HUMAN	Parathymosin OS=Homo sapiens GN=PTMS PE=1 SV=2	PTMS	PTMS_PTMS	1	1	0	0	1	1	1	0	0	0	2	0	0	1	1	1	1	0	0	1	2	1	0	0	0	0	1	0
PTPRZ_HUMAN	Receptor-type tyrosine-protein phosphatase zeta OS=Homo sapiens GN=PTPRZ1 PE=1 SV=4	PTPRZ1	PTPRZ1_PTPRZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
PTTG_HUMAN	Pituitary tumor-transforming gene 1 protein-interacting protein OS=Homo sapiens GN=PTTG1IP PE=1 SV=1	PTTG1IP	PTTG1IP_PTTG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASC_HUMAN	Apoptosis-associated speck-like protein containing a CARD OS=Homo sapiens GN=PYCARD PE=1 SV=2	PYCARD	PYCARD_ASC	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0
PYGB_HUMAN	"Glycogen phosphorylase, brain form OS=Homo sapiens GN=PYGB PE=1 SV=5"	PYGB	PYGB_PYGB	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	3	0	0	0	0	0	0	0	0	0	0
PYGL_HUMAN	"Glycogen phosphorylase, liver form OS=Homo sapiens GN=PYGL PE=1 SV=4"	PYGL	PYGL_PYGL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
QPCT_HUMAN	Glutaminyl-peptide cyclotransferase OS=Homo sapiens GN=QPCT PE=1 SV=1	QPCT	QPCT_QPCT	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QSOX1_HUMAN	Sulfhydryl oxidase 1 OS=Homo sapiens GN=QSOX1 PE=1 SV=3	QSOX1	QSOX1_QSOX1	7	7	5	4	2	3	3	7	7	5	5	1	8	6	8	10	3	8	13	5	9	4	7	6	2	0	7	4
RAB10_HUMAN	Ras-related protein Rab-10 OS=Homo sapiens GN=RAB10 PE=1 SV=1	RAB10	RAB10_RAB10	0	0	0	0	1	1	0	0	1	0	0	0	0	1	3	3	2	0	1	1	0	0	0	0	0	0	1	1
RB11A_HUMAN	Ras-related protein Rab-11A OS=Homo sapiens GN=RAB11A PE=1 SV=3	RAB11A	RAB11A_RB11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
RAB14_HUMAN	Ras-related protein Rab-14 OS=Homo sapiens GN=RAB14 PE=1 SV=4	RAB14	RAB14_RAB14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB1A_HUMAN	Ras-related protein Rab-1A OS=Homo sapiens GN=RAB1A PE=1 SV=3	RAB1A	RAB1A_RAB1A	0	0	2	0	0	0	0	0	0	0	3	0	0	0	3	0	0	3	0	1	0	0	0	0	0	0	0	0
RAB1B_HUMAN	Ras-related protein Rab-1B OS=Homo sapiens GN=RAB1B PE=1 SV=1	RAB1B	RAB1B_RAB1B	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0
RAB1C_HUMAN	Putative Ras-related protein Rab-1C OS=Homo sapiens GN=RAB1C PE=5 SV=2	RAB1C	RAB1C_RAB1C	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RB27A_HUMAN	Ras-related protein Rab-27A OS=Homo sapiens GN=RAB27A PE=1 SV=3	RAB27A	RAB27A_RB27A	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RB27B_HUMAN	Ras-related protein Rab-27B OS=Homo sapiens GN=RAB27B PE=1 SV=4	RAB27B	RAB27B_RB27B	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB2A_HUMAN	Ras-related protein Rab-2A OS=Homo sapiens GN=RAB2A PE=1 SV=1	RAB2A	RAB2A_RAB2A	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
RAB5C_HUMAN	Ras-related protein Rab-5C OS=Homo sapiens GN=RAB5C PE=1 SV=2	RAB5C	RAB5C_RAB5C	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	2	0	0	0	0	0	0
RAB7A_HUMAN	Ras-related protein Rab-7a OS=Homo sapiens GN=RAB7A PE=1 SV=1	RAB7A	RAB7A_RAB7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB8A_HUMAN	Ras-related protein Rab-8A OS=Homo sapiens GN=RAB8A PE=1 SV=1	RAB8A	RAB8A_RAB8A	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAC1_HUMAN	Ras-related C3 botulinum toxin substrate 1 OS=Homo sapiens GN=RAC1 PE=1 SV=1	RAC1	RAC1_RAC1	0	0	0	2	0	0	0	0	0	0	2	0	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	1
RAC3_HUMAN	Ras-related C3 botulinum toxin substrate 3 OS=Homo sapiens GN=RAC3 PE=1 SV=1	RAC3	RAC3_RAC3	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	4	1	1	1	0	0
RACK1_HUMAN	Receptor of activated protein C kinase 1 OS=Homo sapiens GN=RACK1 PE=1 SV=3	RACK1	RACK1_RACK1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	1	0	2
RALB_HUMAN	Ras-related protein Ral-B OS=Homo sapiens GN=RALB PE=1 SV=1	RALB	RALB_RALB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
RAN_HUMAN	GTP-binding nuclear protein Ran OS=Homo sapiens GN=RAN PE=1 SV=3	RAN	RAN_RAN	2	2	2	1	1	0	0	0	0	2	1	0	1	1	2	1	0	2	3	1	0	0	0	1	0	0	1	2
RAP1A_HUMAN	Ras-related protein Rap-1A OS=Homo sapiens GN=RAP1A PE=1 SV=1	RAP1A	RAP1A_RAP1A	3	0	0	0	1	0	0	0	1	1	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2
RAP1B_HUMAN	Ras-related protein Rap-1b OS=Homo sapiens GN=RAP1B PE=1 SV=1	RAP1B	RAP1B_RAP1B	3	0	3	1	0	0	2	1	0	0	0	0	0	0	3	0	2	0	2	0	0	0	1	0	0	0	0	0
TIG1_HUMAN	Retinoic acid receptor responder protein 1 OS=Homo sapiens GN=RARRES1 PE=1 SV=2	RARRES1	RARRES1_TIG1	7	0	0	0	0	0	6	0	1	0	3	0	1	0	0	0	3	0	1	0	0	0	0	0	4	2	0	0
RADI_HUMAN	Radixin OS=Homo sapiens GN=RDX PE=1 SV=1	RDX	RDX_RADI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	9	0	0	0	0	0
RHOA_HUMAN	Transforming protein RhoA OS=Homo sapiens GN=RHOA PE=1 SV=1	RHOA	RHOA_RHOA	0	2	0	2	0	0	0	2	0	0	3	0	0	0	1	0	1	2	2	0	0	0	0	0	0	0	0	0
RHOC_HUMAN	Rho-related GTP-binding protein RhoC OS=Homo sapiens GN=RHOC PE=1 SV=1	RHOC	RHOC_RHOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
RNAS1_HUMAN	Ribonuclease pancreatic OS=Homo sapiens GN=RNASE1 PE=1 SV=4	RNASE1	RNASE1_RNAS1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNT2_HUMAN	Ribonuclease T2 OS=Homo sapiens GN=RNASET2 PE=1 SV=2	RNASET2	RNASET2_RNT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RINI_HUMAN	Ribonuclease inhibitor OS=Homo sapiens GN=RNH1 PE=1 SV=2	RNH1	RNH1_RINI	1	1	0	1	0	0	0	0	0	0	2	0	0	0	2	3	0	2	1	2	1	0	0	2	0	0	0	0
AMPB_HUMAN	Aminopeptidase B OS=Homo sapiens GN=RNPEP PE=1 SV=2	RNPEP	RNPEP_AMPB	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
XRP2_HUMAN	Protein XRP2 OS=Homo sapiens GN=RP2 PE=1 SV=4	RP2	RP2_XRP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
RL10A_HUMAN	60S ribosomal protein L10a OS=Homo sapiens GN=RPL10A PE=1 SV=2	RPL10A	RPL10A_RL10A	2	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	2	0	0	1	0	0	0	0
RL12_HUMAN	60S ribosomal protein L12 OS=Homo sapiens GN=RPL12 PE=1 SV=1	RPL12	RPL12_RL12	2	2	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	2	1	0	1	0	0	1	0	0	0	1
RL13_HUMAN	60S ribosomal protein L13 OS=Homo sapiens GN=RPL13 PE=1 SV=4	RPL13	RPL13_RL13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RL14_HUMAN	60S ribosomal protein L14 OS=Homo sapiens GN=RPL14 PE=1 SV=4	RPL14	RPL14_RL14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RL15_HUMAN	60S ribosomal protein L15 OS=Homo sapiens GN=RPL15 PE=1 SV=2	RPL15	RPL15_RL15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1
RL18_HUMAN	60S ribosomal protein L18 OS=Homo sapiens GN=RPL18 PE=1 SV=2	RPL18	RPL18_RL18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
RL19_HUMAN	60S ribosomal protein L19 OS=Homo sapiens GN=RPL19 PE=1 SV=1	RPL19	RPL19_RL19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RL22_HUMAN	60S ribosomal protein L22 OS=Homo sapiens GN=RPL22 PE=1 SV=2	RPL22	RPL22_RL22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
RL23_HUMAN	60S ribosomal protein L23 OS=Homo sapiens GN=RPL23 PE=1 SV=1	RPL23	RPL23_RL23	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RL23A_HUMAN	60S ribosomal protein L23a OS=Homo sapiens GN=RPL23A PE=1 SV=1	RPL23A	RPL23A_RL23A	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
RL27A_HUMAN	60S ribosomal protein L27a OS=Homo sapiens GN=RPL27A PE=1 SV=2	RPL27A	RPL27A_RL27A	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
